time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-01-13 08:00:00,25.0,22.3,85.0,0.1,,20.0,14.8,,1011.7,,7
2021-01-13 09:00:00,24.4,22.3,88.0,0.0,,13.0,20.2,,1011.4,,17
2021-01-13 10:00:00,24.9,22.2,85.0,0.1,,13.0,20.5,,1011.8,,17
2021-01-13 11:00:00,25.4,22.3,83.0,0.2,,20.0,13.0,,1013.2,,7
2021-01-13 12:00:00,25.8,21.7,78.0,0.2,,15.0,22.7,,1011.4,,17
2021-01-13 13:00:00,26.2,21.6,76.0,0.1,,17.0,23.8,,1011.1,,17
2021-01-13 14:00:00,26.4,22.0,77.0,0.1,,40.0,25.9,,1012.2,,18
2021-01-13 15:00:00,25.7,22.0,80.0,0.1,,17.0,25.9,,1009.3,,18
2021-01-13 16:00:00,25.4,21.7,80.0,0.1,,22.0,26.6,,1008.6,,25
2021-01-13 17:00:00,26.2,21.8,77.0,0.1,,10.0,20.5,,1010.5,,25
2021-01-13 18:00:00,24.8,21.5,82.0,0.1,,14.0,23.4,,1008.6,,8
2021-01-13 19:00:00,24.5,21.6,84.0,0.1,,11.0,20.5,,1009.1,,8
2021-01-13 20:00:00,25.2,22.3,84.0,0.1,,10.0,22.3,,1011.4,,8
2021-01-13 21:00:00,24.4,22.1,87.0,0.6,,354.0,16.9,,1011.0,,7
2021-01-13 22:00:00,24.0,21.9,88.0,0.0,,360.0,17.6,,1012.4,,7
2021-01-13 23:00:00,23.4,22.2,93.0,0.0,,350.0,9.4,,1013.4,,3
2021-01-14 00:00:00,23.8,22.1,90.0,0.0,,346.0,15.5,,1012.4,,3
2021-01-14 01:00:00,23.8,21.9,89.0,0.1,,347.0,14.8,,1012.2,,3
2021-01-14 02:00:00,23.0,22.7,98.0,0.1,,320.0,5.4,,1013.0,,3
2021-01-14 03:00:00,23.6,21.9,90.0,0.1,,345.0,15.5,,1010.7,,3
2021-01-14 04:00:00,23.7,22.1,91.0,0.0,,347.0,16.9,,1010.2,,3
2021-01-14 05:00:00,23.3,21.7,91.0,0.0,,340.0,7.6,,1011.5,,3
2021-01-14 06:00:00,23.7,22.1,91.0,0.0,,356.0,14.8,,1009.8,,3
2021-01-14 07:00:00,23.7,22.1,91.0,0.0,,352.0,14.4,,1010.2,,3
2021-01-14 08:00:00,23.3,22.1,93.0,0.0,,350.0,5.4,,1012.5,,3
2021-01-14 09:00:00,24.6,22.5,88.0,0.0,,2.0,17.3,,1011.9,,3
2021-01-14 10:00:00,25.1,22.4,85.0,0.0,,7.0,18.4,,1012.2,,3
2021-01-14 11:00:00,26.2,22.7,81.0,0.0,,10.0,13.0,,1013.8,,3
2021-01-14 12:00:00,26.1,21.9,78.0,0.0,,13.0,19.1,,1011.8,,3
2021-01-14 13:00:00,26.7,21.4,73.0,0.0,,17.0,21.6,,1011.3,,3
2021-01-14 14:00:00,27.5,21.3,69.0,0.0,,10.0,20.5,,1012.2,,3
2021-01-14 15:00:00,26.1,21.9,78.0,0.0,,19.0,20.5,,1009.8,,3
2021-01-14 16:00:00,26.2,21.8,77.0,0.0,,22.0,19.8,,1009.3,,3
2021-01-14 17:00:00,27.1,20.9,69.0,0.0,,20.0,14.8,,1011.1,,18
2021-01-14 18:00:00,25.1,22.2,84.0,0.0,,23.0,18.4,,1009.6,,7
2021-01-14 19:00:00,24.7,22.0,85.0,0.0,,16.0,17.3,,1009.9,,7
2021-01-14 20:00:00,25.6,22.3,82.0,0.1,,10.0,11.2,,1012.6,,3
2021-01-14 21:00:00,24.4,22.1,87.0,0.1,,12.0,16.6,,1011.3,,3
2021-01-14 22:00:00,24.3,22.2,88.0,0.1,,11.0,16.2,,1011.7,,3
2021-01-14 23:00:00,25.0,21.9,83.0,0.0,,20.0,9.4,,1013.2,,3
2021-01-15 00:00:00,24.3,22.4,89.0,0.0,,18.0,15.5,,1011.9,,3
2021-01-15 01:00:00,24.2,22.4,90.0,0.0,,15.0,16.2,,1011.4,,3
2021-01-15 02:00:00,24.5,21.8,85.0,0.0,,10.0,9.4,,1011.7,,3
2021-01-15 03:00:00,24.1,22.2,89.0,0.0,,17.0,12.2,,1009.9,,3
2021-01-15 04:00:00,24.1,22.2,89.0,0.0,,18.0,11.9,,1009.4,,3
2021-01-15 05:00:00,24.2,22.1,88.0,0.0,,20.0,7.6,,1010.5,,3
2021-01-15 06:00:00,24.0,22.2,90.0,0.0,,8.0,11.2,,1009.4,,3
2021-01-15 07:00:00,24.2,22.1,88.0,0.0,,22.0,16.2,,1008.9,,3
2021-01-15 08:00:00,24.6,22.3,87.0,0.2,,30.0,11.2,,1011.1,,3
2021-01-15 09:00:00,25.2,22.3,84.0,0.0,,32.0,16.6,,1010.5,,3
2021-01-15 10:00:00,25.8,22.1,80.0,0.0,,32.0,17.3,,1010.9,,3
2021-01-15 11:00:00,27.1,22.0,74.0,0.0,,20.0,16.6,,1012.5,,3
2021-01-15 12:00:00,26.6,21.8,75.0,0.0,,33.0,16.6,,1010.8,,3
2021-01-15 13:00:00,26.2,21.6,76.0,0.0,,26.0,14.0,,1010.3,,3
2021-01-15 14:00:00,28.8,21.3,64.0,0.0,,40.0,20.5,,1010.7,,3
2021-01-15 15:00:00,26.5,21.7,75.0,0.0,,22.0,18.0,,1007.9,,3
2021-01-15 16:00:00,26.3,21.7,76.0,0.0,,22.0,18.0,,1007.1,,3
2021-01-15 17:00:00,28.4,21.9,68.0,0.0,,60.0,20.5,,1009.5,,18
2021-01-15 18:00:00,25.5,22.4,83.0,0.0,,27.0,15.5,,1007.5,,25
2021-01-15 19:00:00,25.1,22.4,85.0,0.0,,23.0,14.8,,1008.1,,3
2021-01-15 20:00:00,26.1,21.9,78.0,0.0,,30.0,14.8,,1011.0,,3
2021-01-15 21:00:00,24.7,22.6,88.0,0.0,,26.0,15.1,,1009.9,,3
2021-01-15 22:00:00,24.7,22.6,88.0,0.0,,28.0,14.4,,1010.6,,3
2021-01-15 23:00:00,25.4,22.7,85.0,0.0,,20.0,13.0,,1012.1,,3
2021-01-16 00:00:00,24.5,22.7,90.0,0.0,,34.0,9.7,,1011.4,,3
2021-01-16 01:00:00,24.6,22.7,89.0,0.0,,28.0,9.4,,1010.8,,3
2021-01-16 02:00:00,24.9,22.8,88.0,0.0,,20.0,13.0,,1011.4,,3
2021-01-16 03:00:00,24.4,22.8,91.0,0.0,,28.0,9.4,,1009.0,,3
2021-01-16 04:00:00,24.4,22.8,91.0,0.0,,25.0,9.0,,1008.5,,3
2021-01-16 05:00:00,24.8,22.9,89.0,0.0,,10.0,11.2,,1010.1,,3
2021-01-16 06:00:00,24.3,22.9,92.0,0.0,,15.0,9.7,,1008.4,,3
2021-01-16 07:00:00,24.5,22.7,90.0,0.0,,29.0,10.8,,1008.8,,3
2021-01-16 08:00:00,24.8,23.2,91.0,0.0,,10.0,5.4,,1010.9,,3
2021-01-16 09:00:00,26.0,22.9,83.0,0.0,,34.0,13.7,,1010.3,,3
2021-01-16 10:00:00,26.5,22.8,80.0,0.0,,34.0,14.4,,1010.6,,3
2021-01-16 11:00:00,28.2,22.2,70.0,0.0,,40.0,20.5,,1011.9,,3
2021-01-16 12:00:00,27.0,22.6,77.0,0.0,,34.0,14.8,,1010.1,,3
2021-01-16 13:00:00,27.1,22.7,77.0,0.0,,39.0,14.8,,1009.6,,3
2021-01-16 14:00:00,28.5,22.7,71.0,0.1,,40.0,20.5,,1010.2,,3
2021-01-16 15:00:00,26.9,22.9,79.0,0.1,,28.0,16.9,,1007.8,,18
2021-01-16 16:00:00,26.8,23.0,80.0,0.2,,27.0,16.9,,1007.0,,18
2021-01-16 17:00:00,28.0,22.7,73.0,0.0,,50.0,27.7,,1008.6,,18
2021-01-16 18:00:00,26.0,22.5,81.0,0.0,,30.0,19.1,,1007.1,,25
2021-01-16 19:00:00,25.4,22.5,84.0,0.0,,27.0,18.0,,1007.6,,7
2021-01-16 20:00:00,26.2,22.7,81.0,0.0,,30.0,13.0,,1010.3,,7
2021-01-16 21:00:00,25.2,22.5,85.0,0.0,,21.0,17.3,,1009.6,,3
2021-01-16 22:00:00,25.3,22.6,85.0,0.0,,25.0,16.9,,1010.5,,3
2021-01-16 23:00:00,26.0,22.9,83.0,0.0,,20.0,18.4,,1012.0,,3
2021-01-17 00:00:00,25.2,22.5,85.0,0.2,,25.0,18.7,,1010.4,,3
2021-01-17 01:00:00,25.1,22.6,86.0,0.0,,24.0,18.4,,1010.0,,3
2021-01-17 02:00:00,25.7,22.4,82.0,0.0,,20.0,16.6,,1011.3,,3
2021-01-17 03:00:00,25.0,22.5,86.0,0.0,,23.0,18.0,,1009.0,,3
2021-01-17 04:00:00,24.8,22.5,87.0,0.0,,20.0,17.3,,1008.6,,3
2021-01-17 05:00:00,25.3,22.4,84.0,0.0,,10.0,13.0,,1010.4,,3
2021-01-17 06:00:00,24.7,22.4,87.0,0.0,,12.0,15.5,,1008.8,,3
2021-01-17 07:00:00,24.6,22.3,87.0,0.0,,9.0,15.8,,1009.4,,3
2021-01-17 08:00:00,25.2,23.2,89.0,0.0,,10.0,9.4,,1011.6,,3
2021-01-17 09:00:00,25.7,22.6,83.0,0.0,,19.0,20.9,,1010.8,,3
2021-01-17 10:00:00,26.3,22.3,79.0,0.0,,19.0,22.0,,1011.5,,3
2021-01-17 11:00:00,28.1,21.9,69.0,0.3,,30.0,22.3,,1012.5,,3
2021-01-17 12:00:00,26.5,22.5,79.0,0.1,,17.0,24.5,,1011.0,,3
2021-01-17 13:00:00,26.2,22.3,79.0,0.0,,16.0,23.4,,1010.5,,3
2021-01-17 14:00:00,28.8,22.0,67.0,0.0,,40.0,22.3,,1010.8,,3
2021-01-17 15:00:00,26.3,22.1,78.0,0.0,,17.0,20.5,,1009.2,,18
2021-01-17 16:00:00,26.2,21.4,75.0,0.1,,19.0,21.2,,1008.9,,18
2021-01-17 17:00:00,27.6,20.9,67.0,0.0,,30.0,22.3,,1009.8,,18
2021-01-17 18:00:00,25.6,21.2,77.0,0.0,,22.0,26.3,,1008.5,,7
2021-01-17 19:00:00,25.3,21.2,78.0,0.0,,13.0,23.4,,1009.6,,7
2021-01-17 20:00:00,26.0,21.0,74.0,0.0,,20.0,20.5,,1011.9,,3
2021-01-17 21:00:00,25.0,21.3,80.0,0.0,,12.0,20.5,,1011.6,,3
2021-01-17 22:00:00,25.1,21.2,79.0,0.0,,17.0,21.2,,1012.4,,3
2021-01-17 23:00:00,25.4,20.4,74.0,0.0,,30.0,24.1,,1013.3,,3
2021-01-18 00:00:00,25.1,20.8,77.0,0.0,,23.0,25.6,,1011.9,,3
2021-01-18 01:00:00,24.9,20.8,78.0,0.0,,20.0,26.6,,1011.2,,3
2021-01-18 02:00:00,25.0,19.8,73.0,0.0,,20.0,16.6,,1013.0,,3
2021-01-18 03:00:00,24.7,20.2,76.0,0.0,,19.0,24.8,,1010.3,,3
2021-01-18 04:00:00,24.6,20.5,78.0,0.0,,16.0,22.7,,1009.9,,3
2021-01-18 05:00:00,25.0,18.9,69.0,0.0,,20.0,18.4,,1012.2,,3
2021-01-18 06:00:00,24.4,19.9,76.0,0.0,,19.0,25.2,,1010.0,,3
2021-01-18 07:00:00,24.4,19.7,75.0,0.0,,17.0,24.8,,1010.5,,3
2021-01-18 08:00:00,25.0,20.2,75.0,0.0,,30.0,16.6,,1013.5,,3
2021-01-18 09:00:00,25.2,20.2,74.0,0.0,,21.0,24.8,,1012.1,,3
2021-01-18 10:00:00,25.8,19.9,70.0,0.0,,24.0,32.8,,1012.3,,3
2021-01-18 11:00:00,26.7,19.3,64.0,0.0,,30.0,27.7,,1014.5,,3
2021-01-18 12:00:00,26.3,19.4,66.0,0.0,,20.0,32.0,,1012.1,,3
2021-01-18 13:00:00,26.6,19.7,66.0,0.0,,18.0,32.0,,1011.5,,3
2021-01-18 14:00:00,28.0,20.3,63.0,0.0,,40.0,37.1,,1012.6,,3
2021-01-18 15:00:00,26.9,19.7,65.0,0.0,,18.0,31.7,,1009.9,,3
2021-01-18 16:00:00,25.9,19.3,67.0,0.0,,23.0,30.6,,1009.7,,3
2021-01-18 17:00:00,27.0,20.3,67.0,0.0,,20.0,27.7,,1011.1,,3
2021-01-18 18:00:00,25.4,19.7,71.0,0.0,,15.0,28.1,,1009.8,,3
2021-01-18 19:00:00,25.1,19.9,73.0,0.0,,12.0,25.2,,1010.2,,3
2021-01-18 20:00:00,25.4,20.0,72.0,0.0,,10.0,22.3,,1012.4,,3
2021-01-18 21:00:00,24.9,20.1,75.0,0.0,,13.0,20.9,,1011.3,,3
2021-01-18 22:00:00,24.8,20.0,75.0,0.0,,22.0,20.5,,1012.0,,3
2021-01-18 23:00:00,25.3,20.3,74.0,0.0,,20.0,13.0,,1014.1,,3
2021-01-19 00:00:00,24.7,20.2,76.0,0.0,,23.0,22.3,,1011.8,,3
2021-01-19 01:00:00,24.7,20.2,76.0,0.0,,23.0,21.2,,1011.5,,3
2021-01-19 02:00:00,24.9,20.4,76.0,0.0,,30.0,20.5,,1012.2,,3
2021-01-19 03:00:00,24.5,20.2,77.0,0.0,,15.0,18.4,,1010.4,,3
2021-01-19 04:00:00,24.3,20.2,78.0,0.0,,11.0,17.6,,1009.9,,3
2021-01-19 05:00:00,24.5,20.4,78.0,0.0,,20.0,11.2,,1011.4,,3
2021-01-19 06:00:00,24.2,20.1,78.0,0.0,,11.0,18.0,,1009.9,,3
2021-01-19 07:00:00,24.0,20.3,80.0,0.0,,12.0,15.8,,1010.4,,3
2021-01-19 08:00:00,24.4,20.7,80.0,0.0,,10.0,11.2,,1012.6,,3
2021-01-19 09:00:00,25.1,20.8,77.0,0.0,,16.0,20.9,,1011.5,,3
2021-01-19 10:00:00,25.6,20.6,74.0,0.0,,16.0,23.4,,1011.8,,3
2021-01-19 11:00:00,26.8,20.6,69.0,0.1,,20.0,18.4,,1014.0,,3
2021-01-19 12:00:00,26.7,20.3,68.0,0.0,,18.0,22.0,,1011.6,,3
2021-01-19 13:00:00,27.2,20.3,66.0,0.0,,16.0,20.9,,1011.1,,3
2021-01-19 14:00:00,28.0,20.0,62.0,0.0,,30.0,24.1,,1011.8,,3
2021-01-19 15:00:00,26.9,20.7,69.0,0.1,,23.0,20.2,,1009.6,,3
2021-01-19 16:00:00,26.8,20.6,69.0,0.1,,26.0,21.6,,1008.8,,3
2021-01-19 17:00:00,27.7,20.7,66.0,0.0,,40.0,27.7,,1010.4,,3
2021-01-19 18:00:00,25.6,19.5,69.0,0.0,,23.0,22.3,,1009.3,,3
2021-01-19 19:00:00,25.0,19.6,72.0,0.0,,21.0,20.9,,1009.6,,3
2021-01-19 20:00:00,25.8,20.1,71.0,0.0,,10.0,16.6,,1012.1,,3
2021-01-19 21:00:00,24.7,20.2,76.0,0.0,,13.0,14.4,,1011.3,,3
2021-01-19 22:00:00,24.4,20.7,80.0,0.0,,5.0,14.4,,1012.2,,3
2021-01-19 23:00:00,25.4,21.7,80.0,0.0,,20.0,11.2,,1014.0,,3
2021-01-20 00:00:00,24.0,21.7,87.0,0.0,,4.0,13.0,,1012.6,,3
2021-01-20 01:00:00,24.2,20.9,82.0,0.0,,9.0,15.1,,1012.4,,3
2021-01-20 02:00:00,24.4,21.7,85.0,0.0,,20.0,7.6,,1012.7,,3
2021-01-20 03:00:00,24.0,21.1,84.0,0.0,,13.0,17.3,,1010.5,,3
2021-01-20 04:00:00,23.9,21.0,84.0,0.0,,11.0,17.3,,1009.6,,3
2021-01-20 05:00:00,24.2,21.9,87.0,0.0,,20.0,9.4,,1011.5,,3
2021-01-20 06:00:00,24.0,21.1,84.0,0.0,,13.0,15.5,,1009.7,,3
2021-01-20 07:00:00,24.0,21.3,85.0,0.0,,9.0,15.5,,1010.1,,3
2021-01-20 08:00:00,24.1,21.6,86.0,0.0,,0.0,0.0,,1012.8,,3
2021-01-20 09:00:00,25.1,21.0,78.0,0.0,,9.0,19.4,,1011.8,,3
2021-01-20 10:00:00,26.0,20.8,73.0,0.0,,13.0,22.0,,1012.2,,3
2021-01-20 11:00:00,26.1,20.6,72.0,0.0,,20.0,11.2,,1014.1,,3
2021-01-20 12:00:00,26.8,20.6,69.0,0.0,,11.0,20.5,,1012.0,,3
2021-01-20 13:00:00,27.1,20.4,67.0,0.0,,13.0,20.2,,1011.6,,3
2021-01-20 14:00:00,29.0,21.2,63.0,0.0,,30.0,18.4,,1012.1,,3
2021-01-20 15:00:00,27.3,20.8,68.0,0.1,,20.0,19.1,,1009.7,,3
2021-01-20 16:00:00,27.1,21.1,70.0,0.0,,18.0,18.4,,1008.7,,3
2021-01-20 17:00:00,27.8,21.6,69.0,0.0,,20.0,14.8,,1010.9,,3
2021-01-20 18:00:00,26.1,21.5,76.0,0.0,,15.0,18.4,,1009.0,,3
2021-01-20 19:00:00,25.4,21.9,81.0,0.0,,14.0,16.6,,1009.5,,3
2021-01-20 20:00:00,25.9,21.5,77.0,0.0,,10.0,9.4,,1012.3,,3
2021-01-20 21:00:00,24.9,22.0,84.0,0.0,,11.0,16.9,,1010.7,,3
2021-01-20 22:00:00,24.7,22.0,85.0,0.0,,14.0,15.1,,1011.8,,3
2021-01-20 23:00:00,24.6,22.1,86.0,0.0,,10.0,7.6,,1013.6,,3
2021-01-21 00:00:00,24.6,22.1,86.0,0.0,,13.0,14.8,,1012.0,,3
2021-01-21 01:00:00,24.4,21.7,85.0,0.0,,14.0,13.3,,1011.9,,3
2021-01-21 02:00:00,24.3,22.2,88.0,0.0,,10.0,7.6,,1012.7,,3
2021-01-21 03:00:00,24.3,21.8,86.0,0.0,,15.0,14.0,,1010.4,,3
2021-01-21 04:00:00,24.2,21.9,87.0,0.0,,13.0,14.0,,1009.7,,3
2021-01-21 05:00:00,24.2,22.1,88.0,0.0,,10.0,7.6,,1011.8,,3
2021-01-21 06:00:00,24.0,21.9,88.0,0.0,,7.0,13.7,,1009.8,,3
2021-01-21 07:00:00,24.0,21.9,88.0,0.0,,3.0,12.6,,1010.1,,3
2021-01-21 08:00:00,24.2,22.1,88.0,0.0,,10.0,7.6,,1013.0,,3
2021-01-21 09:00:00,25.4,21.9,81.0,0.0,,12.0,15.8,,1011.9,,3
2021-01-21 10:00:00,26.1,21.7,77.0,0.0,,17.0,18.7,,1012.2,,3
2021-01-21 11:00:00,27.3,21.6,71.0,0.0,,40.0,13.0,,1013.8,,3
2021-01-21 12:00:00,27.5,21.5,70.0,0.0,,20.0,16.6,,1011.6,,3
2021-01-21 13:00:00,27.8,21.6,69.0,0.0,,18.0,15.5,,1010.7,,18
2021-01-21 14:00:00,28.8,22.0,67.0,0.0,,50.0,24.1,,1011.7,,18
2021-01-21 15:00:00,28.0,21.8,69.0,0.0,,20.0,13.7,,1008.2,,25
2021-01-21 16:00:00,27.5,22.0,72.0,0.2,,30.0,14.4,,1007.5,,25
2021-01-21 17:00:00,28.0,21.8,69.0,0.2,,50.0,27.7,,1009.7,,25
2021-01-21 18:00:00,26.1,21.9,78.0,0.1,,34.0,16.9,,1008.4,,17
2021-01-21 19:00:00,25.6,22.1,81.0,0.1,,28.0,14.4,,1008.9,,17
2021-01-21 20:00:00,26.0,21.8,78.0,0.0,,30.0,14.8,,1010.9,,17
2021-01-21 21:00:00,25.3,22.0,82.0,0.0,,17.0,11.2,,1010.8,,18
2021-01-21 22:00:00,25.1,22.0,83.0,0.0,,18.0,10.4,,1012.0,,3
2021-01-21 23:00:00,25.5,21.8,80.0,0.0,,20.0,14.8,,1013.3,,3
2021-01-22 00:00:00,24.9,22.2,85.0,0.0,,26.0,11.9,,1011.6,,3
2021-01-22 01:00:00,24.8,22.1,85.0,0.0,,20.0,11.5,,1010.9,,3
2021-01-22 02:00:00,25.2,21.9,82.0,0.0,,10.0,11.2,,1012.2,,3
2021-01-22 03:00:00,24.1,21.8,87.0,0.0,,10.0,9.7,,1009.8,,3
2021-01-22 04:00:00,23.9,21.8,88.0,0.0,,7.0,8.6,,1009.4,,3
2021-01-22 05:00:00,24.3,22.2,88.0,0.0,,360.0,7.6,,1011.2,,3
2021-01-22 06:00:00,23.7,21.8,89.0,0.0,,4.0,7.9,,1009.5,,3
2021-01-22 07:00:00,23.5,21.8,90.0,0.0,,11.0,6.8,,1009.9,,3
2021-01-22 08:00:00,24.0,22.4,91.0,0.0,,360.0,5.4,,1012.2,,3
2021-01-22 09:00:00,25.6,21.9,80.0,0.0,,15.0,11.9,,1011.4,,3
2021-01-22 10:00:00,26.1,21.9,78.0,0.0,,14.0,11.9,,1012.2,,3
2021-01-22 11:00:00,27.3,22.0,73.0,0.0,,10.0,11.2,,1013.3,,3
2021-01-22 12:00:00,27.6,21.8,71.0,0.0,,19.0,11.5,,1011.5,,3
2021-01-22 13:00:00,27.8,21.8,70.0,0.1,,26.0,11.5,,1010.8,,18
2021-01-22 14:00:00,28.8,22.3,68.0,0.1,,40.0,20.5,,1011.4,,18
2021-01-22 15:00:00,27.5,22.0,72.0,0.1,,39.0,12.6,,1008.7,,26
2021-01-22 16:00:00,27.0,22.4,76.0,0.4,,42.0,13.3,,1008.2,,25
2021-01-22 17:00:00,27.0,22.8,78.0,0.4,,60.0,18.4,,1009.6,,25
2021-01-22 18:00:00,25.8,22.3,81.0,0.0,,39.0,16.6,,1008.0,,25
2021-01-22 19:00:00,25.4,22.1,82.0,0.0,,30.0,13.7,,1008.7,,25
2021-01-22 20:00:00,26.4,22.7,80.0,0.0,,50.0,22.3,,1010.6,,25
2021-01-22 21:00:00,25.1,22.2,84.0,0.0,,13.0,12.6,,1010.5,,7
2021-01-22 22:00:00,24.9,22.4,86.0,0.0,,19.0,12.6,,1011.0,,7
2021-01-22 23:00:00,25.6,21.7,79.0,0.0,,30.0,18.4,,1012.5,,3
2021-01-23 00:00:00,24.9,22.2,85.0,0.0,,22.0,14.8,,1010.7,,3
2021-01-23 01:00:00,24.8,22.1,85.0,0.0,,25.0,14.0,,1010.5,,3
2021-01-23 02:00:00,25.4,21.7,80.0,0.0,,30.0,14.8,,1011.8,,3
2021-01-23 03:00:00,24.6,22.1,86.0,0.0,,26.0,13.7,,1009.7,,3
2021-01-23 04:00:00,24.6,21.9,85.0,0.0,,24.0,14.0,,1009.3,,3
2021-01-23 05:00:00,25.1,22.0,83.0,0.0,,30.0,11.2,,1011.0,,3
2021-01-23 06:00:00,24.5,21.8,85.0,0.0,,19.0,12.2,,1009.7,,3
2021-01-23 07:00:00,24.6,21.9,85.0,0.0,,23.0,12.2,,1010.0,,3
2021-01-23 08:00:00,25.0,22.5,86.0,0.0,,10.0,7.6,,1012.3,,3
2021-01-23 09:00:00,25.7,22.0,80.0,0.0,,20.0,16.2,,1011.1,,3
2021-01-23 10:00:00,26.1,21.9,78.0,0.0,,26.0,16.9,,1011.8,,3
2021-01-23 11:00:00,25.6,22.1,81.0,0.0,,150.0,7.6,,1013.4,,3
2021-01-23 12:00:00,27.0,22.2,75.0,0.1,,30.0,19.8,,1011.3,,7
2021-01-23 13:00:00,27.0,22.2,75.0,0.1,,31.0,19.4,,1010.8,,18
2021-01-23 14:00:00,28.7,22.2,68.0,0.1,,50.0,31.7,,1011.1,,18
2021-01-23 15:00:00,27.2,22.4,75.0,0.1,,29.0,18.0,,1009.0,,25
2021-01-23 16:00:00,26.8,22.4,77.0,0.2,,29.0,19.1,,1008.4,,25
2021-01-23 17:00:00,27.8,21.1,67.0,0.1,,40.0,22.3,,1010.2,,26
2021-01-23 18:00:00,26.1,21.9,78.0,0.0,,24.0,18.0,,1008.8,,17
2021-01-23 19:00:00,25.6,21.9,80.0,0.0,,23.0,16.6,,1009.3,,7
2021-01-23 20:00:00,24.9,21.8,83.0,0.0,,10.0,13.0,,1011.8,,25
2021-01-23 21:00:00,25.2,21.9,82.0,0.0,,20.0,12.6,,1011.0,,18
2021-01-23 22:00:00,25.1,22.2,84.0,0.0,,18.0,10.1,,1011.9,,7
2021-01-23 23:00:00,24.5,21.8,85.0,0.0,,10.0,7.6,,1013.0,,3
2021-01-24 00:00:00,25.1,22.2,84.0,0.0,,22.0,11.9,,1011.7,,3
2021-01-24 01:00:00,25.0,22.5,86.0,0.0,,24.0,11.9,,1011.3,,3
2021-01-24 02:00:00,24.2,21.7,86.0,0.0,,20.0,7.6,,1012.3,,3
2021-01-24 03:00:00,24.5,22.4,88.0,0.0,,11.0,10.4,,1010.4,,3
2021-01-24 04:00:00,24.6,22.5,88.0,0.0,,13.0,10.1,,1010.0,,3
2021-01-24 05:00:00,23.8,21.9,89.0,0.0,,360.0,9.4,,1011.8,,3
2021-01-24 06:00:00,24.7,22.6,88.0,0.0,,19.0,11.9,,1009.7,,3
2021-01-24 07:00:00,24.7,22.6,88.0,0.0,,22.0,11.2,,1010.2,,3
2021-01-24 08:00:00,24.1,22.5,91.0,0.0,,360.0,7.6,,1012.5,,3
2021-01-24 09:00:00,26.0,22.7,82.0,0.0,,25.0,14.8,,1011.3,,3
2021-01-24 10:00:00,26.5,22.5,79.0,0.1,,30.0,14.8,,1011.8,,3
2021-01-24 11:00:00,27.1,23.1,79.0,0.1,,20.0,14.8,,1013.1,,3
2021-01-24 12:00:00,27.8,22.0,71.0,0.0,,34.0,18.4,,1011.4,,3
2021-01-24 13:00:00,27.6,22.3,73.0,0.4,,42.0,18.7,,1010.8,,3
2021-01-24 14:00:00,29.2,22.4,67.0,0.2,,40.0,27.7,,1011.3,,18
2021-01-24 15:00:00,27.4,22.6,75.0,0.1,,36.0,20.5,,1008.8,,25
2021-01-24 16:00:00,27.1,22.5,76.0,0.0,,37.0,20.5,,1008.2,,25
2021-01-24 17:00:00,28.6,22.3,69.0,0.0,,50.0,22.3,,1010.3,,25
2021-01-24 18:00:00,26.5,22.3,78.0,0.0,,38.0,18.4,,1008.2,,25
2021-01-24 19:00:00,26.0,22.3,80.0,0.0,,36.0,14.8,,1009.1,,25
2021-01-24 20:00:00,26.2,22.0,78.0,0.0,,30.0,16.6,,1011.6,,25
2021-01-24 21:00:00,25.5,22.4,83.0,0.0,,35.0,12.6,,1010.6,,18
2021-01-24 22:00:00,25.3,22.6,85.0,0.0,,26.0,13.0,,1011.3,,3
2021-01-24 23:00:00,25.8,22.7,83.0,0.0,,30.0,9.4,,1012.9,,3
2021-01-25 00:00:00,25.2,22.9,87.0,0.0,,18.0,13.7,,1011.2,,3
2021-01-25 01:00:00,25.1,23.0,88.0,0.0,,19.0,13.7,,1011.0,,3
2021-01-25 02:00:00,25.5,23.2,87.0,0.0,,20.0,9.4,,1012.1,,3
2021-01-25 03:00:00,24.6,22.8,90.0,0.0,,16.0,14.4,,1009.5,,3
2021-01-25 04:00:00,24.5,22.9,91.0,0.0,,15.0,13.7,,1009.4,,3
2021-01-25 05:00:00,25.0,23.4,91.0,0.0,,30.0,5.4,,1011.2,,3
2021-01-25 06:00:00,24.6,23.0,91.0,0.0,,15.0,11.9,,1009.9,,3
2021-01-25 07:00:00,24.4,23.0,92.0,0.0,,12.0,11.5,,1010.3,,3
2021-01-25 08:00:00,25.2,23.2,89.0,0.0,,20.0,9.4,,1012.2,,3
2021-01-25 09:00:00,25.8,22.9,84.0,0.1,,15.0,14.0,,1011.5,,3
2021-01-25 10:00:00,26.3,23.0,82.0,0.1,,13.0,14.0,,1012.0,,3
2021-01-25 11:00:00,27.5,23.1,77.0,0.1,,10.0,11.2,,1013.3,,3
2021-01-25 12:00:00,27.8,22.3,72.0,0.1,,29.0,16.2,,1011.3,,7
2021-01-25 13:00:00,28.0,22.2,71.0,0.3,,35.0,16.9,,1010.5,,18
2021-01-25 14:00:00,29.4,22.1,65.0,0.4,,50.0,27.7,,1012.0,,18
2021-01-25 15:00:00,27.6,22.3,73.0,0.2,,39.0,19.4,,1008.2,,17
